,0
8596,1
8597,2
8598,0
8599,2
8600,0
8601,5
8602,0
8603,1
8604,7
8605,1
8606,1
8607,5
8608,1
8609,1
8610,7
8611,1
8612,2
8613,1
8614,1
8615,1
8616,5
8617,4
8618,7
8619,1
8620,2
8621,3
8622,7
8623,2
8624,1
8625,1
8626,1
8627,5
8628,1
8629,1
8630,2
8631,7
8632,1
8633,2
8634,1
8635,3
8636,1
8637,6
8638,1
8639,1
8640,7
8641,7
8642,1
8643,7
8644,1
8645,7
8646,1
8647,1
8648,2
8649,7
8650,5
8651,2
8652,5
8653,1
8654,1
8655,7
8656,3
8657,0
8658,3
8659,1
8660,0
8661,0
8662,3
8663,1
8664,3
8665,5
8666,7
8667,1
8668,1
8669,3
8670,2
8671,6
8672,5
8673,1
8674,3
8675,1
8676,7
8677,2
8678,2
8679,1
8680,5
8681,1
8682,6
8683,1
8684,1
8685,7
8686,5
8687,5
8688,5
8689,1
8690,1
8691,1
8692,1
8693,0
8694,1
8695,1
8696,0
8697,6
8698,1
8699,1
8700,7
8701,2
8702,6
8703,7
8704,7
8705,0
8706,6
8707,1
8708,1
8709,1
8710,5
8711,1
8712,2
8713,2
8714,1
8715,0
8716,1
8717,1
8718,1
8719,5
8720,3
8721,1
8722,6
8723,5
8724,3
8725,7
8726,1
8727,1
8728,2
8729,1
8730,2
8731,1
8732,5
8733,5
8734,1
8735,1
8736,7
8737,1
8738,1
8739,1
8740,7
8741,1
8742,1
8743,0
8744,7
8745,0
8746,2
8747,6
8748,2
8749,1
8750,1
8751,1
8752,3
8753,0
8754,5
8755,1
8756,7
8757,5
8758,7
8759,5
8760,1
8761,1
8762,5
8763,1
8764,7
8765,7
8766,3
8767,7
8768,1
8769,0
8770,7
8771,6
8772,1
8773,7
8774,1
8775,6
8776,3
8777,5
8778,1
8779,4
8780,0
8781,0
8782,1
8783,0
8784,2
8785,0
8786,1
8787,3
8788,2
8789,5
8790,5
8791,1
8792,2
8793,1
8794,1
8795,1
8796,1
8797,1
8798,0
8799,7
8800,2
8801,0
8802,1
8803,1
8804,7
8805,1
8806,3
8807,2
8808,4
8809,6
8810,2
8811,5
8812,2
8813,7
8814,1
8815,5
8816,3
8817,1
8818,1
8819,3
8820,0
8821,6
8822,1
8823,4
8824,2
8825,0
8826,1
8827,1
8828,0
8829,5
8830,1
8831,1
8832,2
8833,1
8834,1
8835,1
8836,1
8837,1
8838,5
8839,5
8840,2
8841,3
8842,1
8843,2
8844,0
8845,1
8846,4
8847,1
8848,5
8849,1
8850,2
8851,2
8852,4
8853,5
8854,1
8855,1
8856,1
8857,1
8858,1
8859,0
8860,0
8861,3
8862,0
8863,0
8864,0
8865,1
8866,5
8867,0
8868,7
8869,1
8870,6
8871,1
8872,0
8873,5
8874,7
8875,7
8876,2
8877,1
8878,7
8879,1
8880,4
8881,1
8882,2
8883,7
8884,1
8885,7
8886,1
8887,1
8888,1
8889,5
8890,6
8891,0
8892,2
8893,5
8894,7
8895,5
8896,2
8897,1
8898,1
8899,5
8900,7
8901,0
8902,7
8903,1
8904,1
8905,6
8906,2
8907,5
8908,0
8909,5
8910,1
8911,5
8912,1
8913,1
8914,3
8915,1
8916,0
8917,7
8918,0
8919,1
8920,1
8921,1
8922,1
8923,1
8924,7
8925,1
8926,0
8927,6
8928,7
8929,7
8930,6
8931,6
8932,6
8933,1
8934,1
8935,2
8936,0
8937,6
8938,0
8939,0
8940,1
8941,1
8942,5
8943,7
8944,7
8945,0
8946,6
8947,1
8948,1
8949,1
8950,1
8951,1
8952,2
8953,6
8954,2
8955,7
8956,7
8957,2
8958,1
8959,5
8960,5
8961,0
8962,1
8963,1
8964,2
8965,1
8966,6
8967,1
8968,7
8969,1
8970,0
8971,1
8972,1
8973,7
8974,1
8975,1
8976,5
8977,1
8978,1
8979,2
8980,3
8981,1
8982,1
8983,5
8984,7
8985,5
8986,0
8987,2
8988,1
8989,1
8990,6
8991,5
8992,7
8993,3
8994,3
8995,7
8996,1
8997,7
8998,1
8999,7
9000,1
9001,1
9002,2
9003,1
9004,5
9005,1
9006,3
9007,5
9008,1
9009,2
9010,1
9011,1
9012,1
9013,0
9014,1
9015,5
9016,7
9017,7
9018,1
9019,0
9020,1
9021,0
9022,7
9023,7
9024,6
9025,1
9026,1
9027,1
9028,7
9029,4
9030,1
9031,2
9032,1
9033,1
9034,2
9035,1
9036,1
9037,2
9038,3
9039,0
9040,0
9041,1
9042,0
9043,5
9044,1
9045,1
9046,5
9047,6
9048,1
9049,1
9050,1
9051,1
9052,1
9053,0
9054,5
9055,1
9056,1
9057,3
9058,5
9059,7
9060,3
9061,1
9062,0
9063,1
9064,1
9065,1
9066,6
9067,0
9068,5
9069,2
9070,1
9071,1
9072,1
9073,1
9074,7
9075,1
9076,1
9077,1
9078,2
9079,7
9080,1
9081,1
9082,1
9083,2
9084,1
9085,7
9086,5
9087,1
9088,7
9089,2
9090,7
9091,1
9092,1
9093,5
9094,6
9095,1
9096,0
9097,1
9098,6
9099,1
9100,7
9101,1
9102,2
9103,1
9104,1
9105,7
9106,5
9107,1
9108,1
9109,7
9110,1
9111,2
9112,0
9113,1
9114,7
9115,1
9116,1
9117,6
9118,6
9119,1
9120,5
9121,1
9122,1
9123,1
9124,7
9125,1
9126,1
9127,1
9128,0
9129,4
9130,5
9131,3
9132,2
9133,1
9134,7
9135,0
9136,6
9137,1
9138,5
9139,1
9140,1
9141,1
9142,1
9143,1
9144,6
9145,5
9146,2
9147,3
9148,1
9149,2
9150,1
9151,1
9152,0
9153,1
9154,1
9155,1
9156,3
9157,6
9158,3
9159,1
9160,1
9161,5
9162,7
9163,5
9164,1
9165,4
9166,3
9167,1
9168,1
9169,1
9170,2
9171,7
9172,6
9173,5
9174,6
9175,1
9176,1
9177,5
9178,1
9179,5
9180,7
9181,1
9182,1
9183,1
9184,1
9185,5
9186,1
9187,6
9188,1
9189,1
9190,2
9191,6
9192,1
9193,7
9194,5
9195,3
9196,7
9197,5
9198,5
9199,1
9200,1
9201,1
9202,1
9203,1
9204,1
9205,1
9206,5
9207,7
9208,0
9209,1
9210,1
9211,1
9212,1
9213,2
9214,1
9215,1
9216,1
9217,6
9218,7
9219,3
9220,5
9221,7
9222,1
9223,5
9224,1
9225,7
9226,1
9227,1
9228,1
9229,3
9230,5
9231,0
9232,1
9233,2
9234,0
9235,6
9236,1
9237,0
9238,1
9239,7
9240,6
9241,1
9242,1
9243,0
9244,7
9245,1
9246,2
9247,1
9248,6
9249,3
9250,0
9251,1
9252,2
9253,1
9254,1
9255,1
9256,1
9257,1
9258,6
9259,1
9260,1
9261,1
9262,7
9263,4
9264,7
9265,2
9266,1
9267,5
9268,5
9269,1
9270,1
9271,2
9272,4
9273,1
9274,1
9275,2
9276,2
9277,1
9278,7
9279,5
9280,1
9281,0
9282,6
9283,1
9284,5
9285,7
9286,2
9287,1
9288,5
9289,2
9290,0
9291,1
9292,1
9293,7
9294,5
9295,1
9296,1
9297,5
9298,5
9299,2
9300,2
9301,0
9302,1
9303,1
9304,1
9305,7
9306,5
9307,2
9308,2
9309,2
9310,0
9311,1
9312,7
9313,2
9314,7
9315,1
9316,7
9317,7
9318,6
9319,6
9320,2
9321,1
9322,1
9323,4
9324,1
9325,1
9326,1
9327,1
9328,0
9329,2
9330,4
9331,7
9332,1
9333,6
9334,1
9335,1
9336,5
9337,1
9338,1
9339,7
9340,3
9341,1
9342,0
9343,1
9344,1
9345,1
9346,1
9347,4
9348,1
9349,5
9350,5
9351,7
9352,1
9353,1
9354,1
9355,1
9356,0
9357,1
9358,1
9359,5
9360,6
9361,1
9362,5
9363,1
9364,5
9365,5
9366,7
9367,3
9368,1
9369,1
9370,7
9371,1
9372,1
9373,1
9374,0
9375,1
9376,3
9377,1
9378,1
9379,7
9380,0
9381,1
9382,7
9383,1
9384,5
9385,1
9386,6
9387,2
9388,3
9389,3
9390,1
9391,7
9392,5
9393,5
9394,1
9395,2
9396,1
9397,1
9398,0
9399,6
9400,1
9401,1
9402,1
9403,1
9404,6
9405,0
9406,2
9407,1
9408,1
9409,7
9410,5
9411,0
9412,0
9413,7
9414,1
9415,1
9416,6
9417,1
9418,1
9419,0
9420,0
9421,1
9422,7
9423,5
9424,7
9425,5
9426,1
9427,1
9428,0
9429,2
9430,0
9431,1
9432,1
9433,1
9434,1
9435,7
9436,7
9437,1
9438,0
9439,1
9440,1
9441,1
9442,1
9443,0
9444,1
9445,1
9446,2
9447,6
9448,1
9449,1
9450,1
9451,2
9452,6
9453,2
9454,1
9455,1
9456,2
9457,1
9458,0
9459,1
9460,1
9461,5
9462,5
9463,6
9464,7
9465,1
9466,1
9467,3
9468,1
9469,3
9470,5
9471,2
9472,5
9473,7
9474,1
9475,7
9476,1
9477,7
9478,1
9479,1
9480,1
9481,1
9482,6
9483,1
9484,1
9485,2
9486,1
9487,1
9488,1
9489,1
9490,1
9491,1
9492,1
9493,0
9494,1
9495,1
9496,5
9497,0
9498,6
9499,2
9500,3
9501,1
9502,0
9503,1
9504,7
9505,2
9506,1
9507,7
9508,1
9509,1
9510,7
9511,1
9512,7
9513,7
9514,7
9515,1
9516,4
9517,7
9518,1
9519,7
9520,5
9521,1
9522,1
9523,6
9524,7
9525,1
9526,3
9527,1
9528,1
9529,2
9530,0
9531,7
9532,1
9533,5
9534,0
9535,1
9536,1
9537,2
9538,2
9539,3
9540,0
9541,1
9542,1
9543,7
9544,0
9545,5
9546,1
9547,1
9548,4
9549,0
9550,1
9551,5
9552,1
9553,1
9554,0
9555,1
9556,6
9557,2
9558,1
9559,3
9560,7
9561,2
9562,3
9563,5
9564,6
9565,1
9566,1
9567,5
9568,5
9569,7
9570,0
9571,6
9572,6
9573,1
9574,1
9575,1
9576,1
9577,1
9578,0
9579,1
9580,7
9581,1
9582,1
9583,1
9584,2
9585,1
9586,1
9587,1
9588,1
9589,7
9590,1
9591,1
9592,1
9593,1
9594,6
9595,3
9596,5
9597,1
9598,5
9599,5
9600,0
9601,1
9602,7
9603,1
9604,7
9605,7
9606,6
9607,1
9608,1
9609,1
9610,1
9611,4
9612,1
9613,3
9614,5
9615,6
9616,7
9617,1
9618,1
9619,1
9620,1
9621,1
9622,2
9623,1
9624,7
9625,3
9626,5
9627,1
9628,7
9629,3
9630,3
9631,0
9632,2
9633,1
9634,1
9635,1
9636,7
9637,7
9638,3
9639,1
9640,1
9641,7
9642,7
9643,1
9644,1
9645,1
9646,5
9647,0
9648,1
9649,1
9650,1
9651,0
9652,0
9653,7
9654,1
9655,1
9656,1
9657,1
9658,5
9659,1
9660,5
9661,1
9662,1
9663,0
9664,1
9665,1
9666,7
9667,1
9668,7
9669,1
9670,2
9671,1
9672,1
9673,1
9674,1
9675,1
9676,1
9677,7
9678,7
9679,1
9680,0
9681,0
9682,6
9683,6
9684,1
9685,1
9686,1
9687,2
9688,1
9689,1
9690,1
9691,5
9692,6
9693,7
9694,1
9695,1
9696,2
9697,2
9698,7
9699,1
9700,1
9701,3
9702,1
9703,6
9704,1
9705,1
9706,0
9707,1
9708,1
9709,1
9710,5
9711,5
9712,1
9713,1
9714,2
9715,5
9716,1
9717,1
9718,1
9719,4
9720,1
9721,3
9722,5
9723,3
9724,1
9725,0
9726,2
9727,0
9728,0
9729,5
9730,1
9731,0
9732,2
9733,0
9734,1
9735,1
9736,6
9737,1
9738,1
9739,1
9740,1
9741,1
9742,7
9743,7
9744,3
9745,7
9746,1
9747,3
9748,1
9749,1
9750,2
9751,2
9752,2
9753,4
9754,0
9755,7
9756,1
9757,1
9758,0
9759,1
9760,5
9761,1
9762,1
9763,1
9764,1
9765,1
9766,0
9767,3
9768,1
9769,0
9770,5
9771,7
9772,4
9773,7
9774,5
9775,1
9776,1
9777,3
9778,1
9779,2
9780,6
9781,1
9782,5
9783,7
9784,0
9785,1
9786,7
9787,1
9788,3
9789,1
9790,1
9791,1
9792,1
9793,2
9794,1
9795,1
9796,6
9797,6
9798,2
9799,1
9800,1
9801,1
9802,1
9803,0
9804,5
9805,5
9806,0
9807,4
9808,7
9809,1
9810,1
9811,6
9812,0
9813,4
9814,1
9815,2
9816,1
9817,3
9818,0
9819,1
9820,7
9821,7
9822,5
9823,5
9824,1
9825,1
9826,2
9827,2
9828,7
9829,3
9830,1
9831,1
9832,6
9833,5
9834,2
9835,5
9836,1
9837,1
9838,0
9839,5
9840,7
9841,4
9842,6
9843,2
9844,1
9845,7
9846,1
9847,3
9848,4
9849,1
9850,1
9851,6
9852,0
9853,2
9854,1
9855,7
9856,6
9857,6
9858,2
9859,1
9860,1
9861,5
9862,7
9863,2
9864,7
9865,2
9866,1
9867,2
9868,1
9869,6
9870,5
9871,0
9872,7
9873,0
9874,3
9875,2
9876,3
9877,1
9878,1
9879,1
9880,6
9881,1
9882,3
9883,7
9884,0
9885,2
9886,6
9887,1
9888,0
9889,6
9890,0
9891,6
9892,0
9893,1
9894,3
9895,1
9896,1
9897,2
9898,1
9899,1
9900,1
9901,1
9902,2
9903,2
9904,1
9905,2
9906,4
9907,1
9908,0
9909,1
9910,3
9911,2
9912,1
9913,2
9914,4
9915,1
9916,2
9917,4
9918,5
9919,5
9920,1
9921,1
9922,5
9923,1
9924,1
9925,7
9926,1
9927,1
9928,2
9929,1
9930,1
9931,0
9932,1
9933,1
9934,5
9935,1
9936,0
9937,1
9938,1
9939,1
9940,5
9941,0
9942,1
9943,0
9944,2
9945,6
9946,1
9947,6
9948,1
9949,1
9950,7
9951,1
9952,5
9953,7
9954,5
9955,5
9956,2
9957,1
9958,1
9959,2
9960,2
9961,0
9962,1
9963,1
9964,1
9965,1
9966,7
9967,1
9968,2
9969,1
9970,2
9971,7
9972,7
9973,1
9974,4
9975,3
9976,1
9977,7
9978,1
9979,0
9980,7
9981,2
9982,1
9983,2
9984,1
9985,1
9986,1
9987,3
9988,6
9989,3
9990,6
9991,1
9992,5
9993,2
9994,1
9995,1
9996,1
9997,0
9998,2
9999,1
10000,6
10001,5
10002,2
10003,7
10004,1
10005,1
10006,5
10007,5
10008,1
10009,2
10010,0
10011,4
10012,1
10013,1
10014,6
10015,2
10016,7
10017,2
10018,1
10019,1
10020,1
10021,1
10022,1
10023,5
10024,7
10025,1
10026,7
10027,2
10028,1
10029,1
10030,1
10031,6
10032,2
10033,3
10034,7
10035,1
10036,1
10037,1
10038,1
10039,2
10040,2
10041,2
10042,3
10043,2
10044,1
10045,1
10046,7
10047,1
10048,1
10049,0
10050,7
10051,1
10052,6
10053,1
10054,2
10055,1
10056,7
10057,1
10058,2
10059,1
10060,4
10061,1
10062,2
10063,1
10064,1
10065,1
10066,5
10067,0
10068,1
10069,1
10070,3
10071,6
10072,2
10073,7
10074,6
10075,1
10076,1
10077,7
10078,1
10079,1
10080,7
10081,2
10082,5
10083,1
10084,7
10085,7
10086,1
10087,1
10088,1
10089,1
10090,0
10091,1
10092,6
10093,2
10094,7
10095,1
10096,1
10097,0
10098,2
10099,0
10100,1
10101,5
10102,3
10103,2
10104,6
10105,7
10106,7
10107,1
10108,7
10109,5
10110,0
10111,1
10112,2
10113,1
10114,1
10115,1
10116,1
10117,1
10118,0
10119,2
10120,1
10121,1
10122,1
10123,1
10124,1
10125,0
10126,1
10127,5
10128,1
10129,1
10130,1
10131,0
10132,1
10133,1
10134,1
10135,1
10136,5
10137,5
10138,7
10139,0
10140,1
10141,3
10142,1
10143,0
10144,2
10145,2
10146,1
10147,5
10148,7
10149,1
10150,6
10151,1
10152,7
10153,5
10154,0
10155,2
10156,1
10157,1
10158,0
10159,3
10160,1
10161,0
10162,1
10163,5
10164,1
10165,1
10166,1
10167,7
10168,1
10169,1
10170,5
10171,1
10172,1
10173,0
10174,2
10175,1
10176,1
10177,5
10178,1
10179,1
10180,0
10181,7
10182,1
10183,1
10184,3
10185,1
10186,1
10187,7
10188,6
10189,1
10190,1
10191,1
10192,0
10193,0
10194,1
10195,0
10196,7
10197,1
10198,6
10199,3
10200,1
10201,1
10202,1
10203,1
10204,5
10205,7
10206,5
10207,5
10208,1
10209,7
10210,1
10211,1
10212,7
10213,0
10214,1
10215,3
10216,1
10217,7
10218,2
10219,1
10220,4
10221,1
10222,1
10223,1
10224,1
10225,7
10226,1
10227,1
10228,1
10229,1
10230,1
10231,7
10232,7
10233,2
10234,7
10235,3
10236,5
10237,1
10238,4
10239,7
10240,1
10241,0
10242,2
10243,1
10244,1
10245,1
10246,1
10247,1
10248,7
10249,0
10250,2
10251,1
10252,1
10253,2
10254,4
10255,2
10256,0
10257,0
10258,0
10259,5
10260,1
10261,2
10262,5
10263,1
10264,7
10265,1
10266,0
10267,1
10268,0
10269,1
10270,2
10271,2
10272,2
10273,7
10274,6
10275,0
10276,1
10277,6
10278,1
10279,1
10280,1
10281,1
10282,1
10283,1
10284,0
10285,1
10286,1
10287,7
10288,1
10289,1
10290,1
10291,6
10292,3
10293,1
10294,1
10295,1
10296,1
10297,0
10298,0
10299,6
10300,5
10301,0
10302,1
10303,1
10304,1
10305,0
10306,0
10307,2
10308,1
10309,1
10310,2
10311,0
10312,2
10313,6
10314,1
10315,1
10316,7
10317,1
10318,1
10319,5
10320,7
10321,1
10322,1
10323,4
10324,2
10325,0
10326,7
10327,1
10328,1
10329,1
10330,1
10331,7
10332,2
10333,7
10334,1
10335,7
10336,1
10337,7
10338,0
10339,7
10340,5
10341,1
10342,0
10343,1
10344,0
10345,6
10346,0
10347,3
10348,1
10349,6
10350,2
10351,0
10352,0
10353,5
10354,0
10355,1
10356,5
10357,0
10358,1
10359,5
10360,1
10361,7
10362,1
10363,1
10364,2
10365,1
10366,3
10367,1
10368,1
10369,1
10370,0
10371,1
10372,1
10373,1
10374,1
10375,1
10376,1
10377,1
10378,5
10379,1
10380,1
10381,1
10382,1
10383,1
10384,7
10385,1
10386,1
10387,3
10388,1
10389,1
10390,7
10391,0
10392,2
10393,1
10394,1
10395,1
10396,2
10397,7
10398,3
10399,2
10400,1
10401,4
10402,0
10403,2
10404,1
10405,1
10406,1
10407,1
10408,7
10409,2
10410,2
10411,3
10412,6
10413,1
10414,7
10415,0
10416,1
10417,2
10418,6
10419,3
10420,0
10421,2
10422,1
10423,1
10424,6
10425,3
10426,1
10427,7
10428,1
10429,6
10430,1
10431,1
10432,2
10433,1
10434,2
10435,1
10436,1
10437,5
10438,1
10439,7
10440,1
10441,5
10442,0
10443,1
10444,1
10445,2
10446,5
10447,1
10448,7
10449,1
10450,1
10451,3
10452,5
10453,7
10454,1
10455,1
10456,0
10457,1
10458,3
10459,5
10460,6
10461,5
10462,7
10463,2
10464,1
10465,7
10466,5
10467,1
10468,2
10469,6
10470,4
10471,6
10472,1
10473,6
10474,1
10475,2
10476,1
10477,2
10478,3
10479,3
10480,3
10481,2
10482,2
10483,3
10484,4
10485,1
10486,1
10487,1
10488,7
10489,5
10490,2
10491,1
10492,3
10493,0
10494,1
10495,1
10496,0
10497,1
10498,2
10499,7
10500,1
10501,5
10502,0
10503,1
10504,5
10505,3
10506,2
10507,4
10508,1
10509,7
10510,0
10511,6
10512,5
10513,1
10514,1
10515,6
10516,0
10517,2
10518,1
10519,0
10520,3
10521,5
10522,1
10523,1
10524,7
10525,1
10526,1
10527,1
10528,5
10529,7
10530,1
10531,5
10532,1
10533,2
10534,1
10535,1
10536,2
10537,0
10538,0
10539,1
10540,6
10541,1
10542,7
10543,6
10544,1
10545,1
10546,0
10547,7
10548,7
10549,3
10550,1
10551,1
10552,1
10553,1
10554,1
10555,1
10556,2
10557,6
10558,1
10559,5
10560,1
10561,1
10562,7
10563,1
10564,2
10565,7
10566,3
10567,1
10568,7
10569,6
10570,1
10571,1
10572,0
10573,1
10574,1
10575,1
10576,1
10577,1
10578,7
10579,1
10580,5
10581,3
10582,0
10583,1
10584,7
10585,1
10586,1
10587,1
10588,2
10589,7
10590,2
10591,2
10592,3
10593,1
10594,5
10595,6
10596,0
10597,1
10598,1
10599,1
10600,1
10601,1
10602,2
10603,7
10604,3
10605,1
10606,1
10607,7
10608,1
10609,4
10610,1
10611,1
10612,7
10613,1
10614,6
10615,7
10616,0
10617,2
10618,1
10619,1
10620,1
10621,1
10622,1
10623,7
10624,1
10625,1
10626,1
10627,7
10628,0
10629,1
10630,1
10631,5
10632,1
10633,1
10634,7
10635,2
10636,2
10637,0
10638,1
10639,0
10640,1
10641,1
10642,5
10643,0
10644,0
10645,1
10646,5
10647,2
10648,1
10649,5
10650,1
10651,1
10652,5
10653,1
10654,0
10655,0
10656,1
10657,6
10658,1
10659,4
10660,1
10661,6
10662,1
10663,1
10664,4
10665,1
10666,1
10667,0
10668,0
10669,1
10670,1
10671,1
10672,7
10673,1
10674,2
10675,1
10676,5
10677,0
10678,1
10679,3
10680,1
10681,5
10682,5
10683,1
10684,2
10685,6
10686,3
10687,1
10688,7
10689,2
10690,5
10691,1
10692,0
10693,1
10694,7
10695,3
10696,1
10697,2
10698,1
10699,5
10700,2
10701,3
10702,1
10703,7
10704,1
10705,1
10706,5
10707,2
10708,5
10709,1
10710,1
10711,4
10712,1
10713,6
10714,6
10715,1
10716,2
10717,1
10718,1
10719,0
10720,1
10721,1
10722,1
10723,0
10724,1
10725,7
10726,0
10727,1
10728,3
10729,1
10730,6
10731,5
10732,5
10733,1
10734,0
10735,1
10736,1
10737,1
10738,1
10739,3
10740,2
10741,6
10742,7
10743,0
10744,1
10745,1
10746,2
10747,3
10748,1
10749,7
10750,4
10751,6
10752,3
10753,0
10754,7
10755,7
10756,1
10757,1
10758,1
10759,1
10760,5
10761,1
10762,1
10763,0
10764,0
10765,6
10766,1
10767,0
10768,1
10769,0
10770,2
10771,7
10772,1
10773,2
10774,2
10775,5
10776,1
10777,1
10778,5
10779,3
10780,0
10781,3
10782,6
10783,7
10784,1
10785,0
10786,3
10787,1
10788,5
10789,7
10790,7
10791,0
10792,5
10793,7
10794,1
10795,7
10796,5
10797,1
10798,1
10799,7
10800,5
10801,2
10802,1
10803,1
10804,1
10805,2
10806,7
10807,7
10808,1
10809,6
10810,5
10811,6
10812,1
10813,1
10814,6
10815,5
10816,1
10817,0
10818,1
10819,1
10820,1
10821,1
10822,7
10823,2
10824,1
10825,1
10826,3
10827,1
10828,1
10829,7
10830,1
10831,1
10832,5
10833,7
10834,1
10835,0
10836,0
10837,7
10838,2
10839,7
10840,5
10841,1
10842,1
10843,6
10844,0
10845,5
10846,7
10847,7
10848,6
10849,0
10850,2
10851,1
10852,1
10853,1
10854,2
10855,1
10856,7
10857,1
10858,7
10859,5
10860,1
10861,0
10862,1
10863,7
10864,7
10865,7
10866,7
10867,1
10868,1
10869,6
10870,2
10871,6
10872,2
10873,6
10874,0
10875,5
10876,1
10877,1
10878,1
10879,7
10880,1
10881,0
10882,6
10883,1
10884,7
10885,1
10886,1
10887,1
10888,1
10889,2
10890,1
10891,1
10892,7
10893,0
10894,1
10895,1
10896,1
10897,6
10898,1
10899,1
10900,1
10901,0
10902,1
10903,0
10904,7
10905,2
10906,1
10907,5
10908,1
10909,0
10910,6
10911,1
10912,1
10913,1
10914,1
10915,1
10916,2
10917,5
10918,1
10919,2
10920,1
10921,1
10922,0
10923,1
10924,0
10925,1
10926,1
10927,1
10928,1
10929,7
10930,1
10931,1
10932,0
10933,6
10934,7
10935,4
10936,3
10937,1
10938,5
10939,5
10940,1
10941,5
10942,1
10943,1
10944,1
10945,1
10946,1
10947,3
10948,6
10949,6
10950,1
10951,1
10952,7
10953,1
10954,1
10955,2
10956,6
10957,3
10958,1
10959,2
10960,2
10961,1
10962,5
10963,7
10964,1
10965,2
10966,7
10967,1
10968,1
10969,7
10970,1
10971,7
10972,5
10973,1
10974,1
10975,1
10976,1
10977,4
10978,1
10979,7
10980,1
10981,7
10982,1
10983,1
10984,1
10985,5
10986,5
10987,4
10988,2
10989,5
10990,3
10991,7
10992,1
10993,5
10994,0
10995,7
10996,4
10997,5
10998,1
10999,1
11000,5
11001,5
11002,6
11003,1
11004,5
11005,7
11006,1
11007,1
11008,1
11009,1
11010,1
11011,1
11012,7
11013,0
11014,1
11015,1
11016,2
11017,0
11018,1
11019,1
11020,6
11021,2
11022,1
11023,1
11024,1
11025,5
11026,1
11027,1
11028,1
11029,1
11030,2
11031,3
11032,0
11033,1
11034,1
11035,2
11036,5
11037,2
11038,7
11039,7
11040,2
11041,5
11042,7
11043,1
11044,1
11045,6
11046,1
11047,6
11048,2
11049,2
11050,5
11051,5
11052,1
11053,0
11054,2
11055,5
11056,7
11057,1
11058,6
11059,0
11060,1
11061,0
11062,1
11063,1
11064,1
11065,5
11066,1
11067,3
11068,7
11069,0
11070,1
11071,4
11072,7
11073,1
11074,7
11075,7
11076,1
11077,1
11078,1
11079,4
11080,1
11081,2
11082,1
11083,2
11084,0
11085,7
11086,1
11087,1
11088,7
11089,1
11090,2
11091,0
11092,5
11093,7
11094,1
11095,1
11096,1
11097,1
11098,1
11099,1
11100,1
11101,1
11102,1
11103,3
11104,1
11105,3
11106,5
11107,7
11108,0
11109,2
11110,1
11111,0
11112,1
11113,0
11114,1
11115,1
11116,1
11117,1
11118,0
11119,7
11120,5
11121,1
11122,1
11123,1
11124,0
11125,1
11126,5
11127,0
11128,7
11129,6
11130,2
11131,7
11132,1
11133,1
11134,7
11135,5
11136,7
11137,1
11138,1
11139,1
11140,5
11141,5
11142,3
11143,2
11144,1
11145,0
11146,2
11147,1
11148,1
11149,6
11150,1
11151,1
11152,1
11153,7
11154,1
11155,1
11156,5
11157,3
11158,1
11159,6
11160,1
11161,1
11162,7
11163,1
11164,1
11165,6
11166,2
11167,7
11168,2
11169,1
11170,5
11171,1
11172,1
11173,6
11174,1
11175,1
11176,1
11177,1
11178,1
11179,1
11180,7
11181,1
11182,0
11183,1
11184,7
11185,1
11186,1
11187,7
11188,5
11189,6
11190,0
11191,1
11192,3
11193,7
11194,0
11195,7
11196,4
11197,1
11198,1
11199,1
11200,5
11201,5
11202,1
11203,1
11204,0
11205,1
11206,5
11207,0
11208,1
11209,1
11210,1
11211,7
11212,5
11213,1
11214,6
11215,1
11216,1
11217,1
11218,1
11219,1
11220,1
11221,7
11222,7
11223,1
11224,5
11225,0
11226,1
11227,0
11228,1
11229,2
11230,1
11231,7
11232,3
11233,5
11234,1
11235,1
11236,5
11237,7
11238,1
11239,5
11240,1
11241,0
11242,1
11243,7
11244,1
11245,7
11246,2
11247,2
11248,0
11249,1
11250,4
11251,2
11252,7
11253,3
11254,2
11255,5
11256,7
11257,5
11258,1
11259,1
11260,5
11261,7
11262,1
11263,6
11264,0
11265,1
11266,6
11267,6
11268,1
11269,6
11270,0
11271,4
11272,1
11273,2
11274,1
11275,7
11276,1
11277,1
11278,1
11279,6
11280,7
11281,1
11282,2
11283,0
11284,1
11285,1
11286,1
11287,1
11288,0
11289,1
11290,0
11291,1
11292,5
11293,2
11294,2
11295,0
11296,0
11297,1
11298,0
11299,5
11300,4
11301,1
11302,0
11303,1
11304,1
11305,1
11306,1
11307,1
11308,5
11309,1
11310,1
11311,1
11312,1
11313,5
11314,6
11315,6
11316,1
11317,0
11318,1
11319,5
11320,1
11321,1
11322,2
11323,1
11324,1
11325,1
11326,6
11327,7
11328,0
11329,6
11330,1
11331,5
11332,1
11333,7
11334,5
11335,1
11336,1
11337,2
11338,1
11339,1
11340,1
11341,1
11342,6
11343,6
11344,1
11345,5
11346,1
11347,2
11348,2
11349,5
11350,6
11351,1
11352,1
11353,1
11354,7
11355,1
11356,0
11357,1
11358,1
11359,0
11360,1
11361,1
11362,6
11363,5
11364,1
11365,1
11366,1
11367,2
11368,1
11369,5
11370,1
11371,5
11372,7
11373,1
11374,6
11375,1
11376,1
11377,6
11378,7
11379,3
11380,7
11381,1
11382,1
11383,1
11384,2
11385,2
11386,1
11387,3
11388,7
11389,1
11390,1
11391,1
11392,1
11393,2
11394,0
